Sample_No,Age,Error_Plus,Error_Minus,Age_Method,Age_Interpretation,Age_Note,Age_Material,Age_Technique,Age_Qualifier,Geological_Province,Province,Latitude,Longitude,Location,Geological_Info,Rock_Type,Rock_Description,References
MIN86-3A,978,6,6,Ar/Ar,Cooling,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,45.03339,-78.78312,50 km W of Bancroft. Location approximate.,"Central Metasedimentary Belt, Boundary Zone - unknown",Metamorphic,amphibolite,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
HL86-6,1012,6,6,Ar/Ar,Cooling,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.52506,-77.49557,N of Madoc. Location approximate.,"Central Metasedimentary Belt, Elzevir terrane - unknown",Metamorphic,amphibolite,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
FA86-10,1013,6,6,Ar/Ar,Cooling,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.76673,-76.77471,Midway between Ottawa and Kingston. Location approximate,"Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,amphibolite,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
HL86-10,1027,6,6,Ar/Ar,Cooling,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.98339,-77.79142,SE of Bancroft. Location approximate.,"Central Metasedimentary Belt, Elzevir terrane - unknown",Metamorphic,amphibolite,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
HL86-11B,1032,6,6,Ar/Ar,Cooling,gneiss,Hornblende,Ar Furnace-Step,Estimate,Grenville Province,ON,45.01673,-77.91643,Approx. 8 km SW of Bancroft. Location approximate.,"Central Metasedimentary Belt, Elzevir terrane - unknown",Metamorphic,gneiss,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
PSM4-1,1074,6,6,Ar/Ar,Cooling,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.73339,-76.70388,NNW of Kingston. Location approximate.,"Central Metasedimentary Belt, Frontenac/Sharbot Lake terrane boundary - unknown",Metamorphic,amphibolite,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
HL86-7,1106,6,6,Ar/Ar,Cooling,gabbro,Hornblende,Ar Furnace-Step,Estimate,Grenville Province,ON,44.75423,-77.62474,N of Madoc. Location approximate.,"Central Metasedimentary Belt, Elzevir terrane - unknown",Plutonic,gabbro,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
FA86-3,1111,6,6,Ar/Ar,Cooling,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.57089,-76.32887,NNE of Kingston. Location approximate,"Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,amphibolite,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
FA86E-3,1319,6,6,Ar/Ar,Cooling,amphibolite,Biotite,Ar Furnace-Fusion,Estimate,Grenville Province,ON,44.57089,-76.32887,NNE of Kingston. Location approximate,"Central Metasedimentary Belt, Frontnac terrane - unknown",Metamorphic,amphibolite,"Cosca, M.A., Sutter, J.F. and Essene, E.J., 1991. Late metamorphic cooling and erosion history of the Ontario Grenville Province: constraints from 40Ar/39Ar thermochronometry; Tectonics, v. 10, p. 959-97"
G0-1B,897,4,4,Ar/Ar,Metamorphic,marble,Phlogopite,Ar Furnace-Step,Direct,Grenville Province,ON,44.96673,-78.26644,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
WI-1B,908,6,6,Ar/Ar,Metamorphic,not described,Phlogopite,Ar Furnace-Step,Direct,Grenville Province,ON,45.02506,-78.2331,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,not described,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
BA-0,930,6,6,Ar/Ar,Metamorphic,marble,Phlogopite,Ar Furnace-Step,Minimum Estimate,Grenville Province,ON,45.05006,-77.83308,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
FA86-11,938,6,6,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.75006,-76.91638,No topographic references given. Coordinates interpolated from sketch map in report.,"NCentral Metasedimentary Belt, Elzevir terrane - Elzevir",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
MC88-7,940,6,6,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.45006,-76.97472,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Elzevir terrane - Elzevir",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
BA-11,997,6,6,Ar/Ar,Metamorphic,marble,Phlogopite,Ar Furnace-Step,Direct,Grenville Province,ON,45.05006,-77.83308,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
BA-0,1004,6,6,Ar/Ar,Metamorphic,marble,Phlogopite,Ar Furnace-Step,Maximum Estimate,Grenville Province,ON,45.05006,-77.83308,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
WI-1A,1008,6,6,Ar/Ar,Metamorphic,not described,Phlogopite,Ar Furnace-Step,Minimum Estimate,Grenville Province,ON,45.03339,-78.21644,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,not described,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
MC87-22B,1015,6,6,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,45.06673,-77.81642,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - Bancroft undivided",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
MC88-8,1015,4,4,Ar/Ar,Metamorphic,amphibolite,Phlogopite,Ar Furnace-Step,Minimum Estimate,Grenville Province,ON,44.88339,-78.39977,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - Bancroft undivided",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
MC87-22A,1027,12,12,Ar/Ar,Metamorphic,marble,Phlogopite,Ar Furnace-Step,Minimum Estimate,Grenville Province,ON,45.06673,-77.81642,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - Bancroft undivided",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
WI-1A,1039,8,8,Ar/Ar,Metamorphic,not described,Phlogopite,Ar Furnace-Step,Maximum Estimate,Grenville Province,ON,45.03339,-78.21644,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,not described,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
MC88-5,1040,6,6,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.83339,-76.5247,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Frontenac terrane - Frontenac",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
BA-31A,1047,4,4,Ar/Ar,Metamorphic,marble,Phlogopite,Ar Furnace-Step,Minimum Estimate,Grenville Province,ON,45.03339,-77.83308,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
MC88-8,1060,4,4,Ar/Ar,Metamorphic,amphibolite,Phlogopite,Ar Furnace-Step,Maximum Estimate,Grenville Province,ON,44.88339,-78.39977,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - Bancroft undivided",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
MC87-22A,1097,4,4,Ar/Ar,Metamorphic,marble,Phlogopite,Ar Furnace-Step,Maximum Estimate,Grenville Province,ON,45.06673,-77.81642,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - Bancroft undivided",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
FA86-5,1098,6,6,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Estimate,Grenville Province,ON,44.57923,-76.41637,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Frontenac terrane - Frontenac",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
G0-12,1102,4,4,Ar/Ar,Metamorphic,marble,Muscovite,Ar Furnace-Step,Minimum Estimate,Grenville Province,ON,44.96673,-78.24977,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
FA86-4,1114,6,6,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.48756,-76.45803,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Frontenac terrane - Frontenac",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
FA86-6,1122,6,6,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.45006,-76.70388,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Frontenac terrane - Frontenac",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
FA86-1,1122,6,6,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.59173,-76.30802,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Frontenac terrane - Perth Road mylonite zone",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
MC88-2,1130,6,6,Ar/Ar,Metamorphic,gneiss,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.50006,-76.59138,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Frontenac terrane - Frontenac",Metamorphic,gneiss,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
G0-12,1148,6,6,Ar/Ar,Metamorphic,marble,Muscovite,Ar Furnace-Step,Maximum Estimate,Grenville Province,ON,44.96673,-78.24977,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
BA-31A,1173,6,6,Ar/Ar,Metamorphic,marble,Phlogopite,Ar Furnace-Step,Maximum Estimate,Grenville Province,ON,45.03339,-77.83308,No topographic references given. Coordinates interpolated from sketch map in report.,"Central Metasedimentary Belt, Bancroft terrane - unknown",Metamorphic,marble,"Cosca, M.A., Essene, E.J., Kunk, M.G. and Sutter, J.F., 1992. Differential unroofing within the Central Metasedimentary Belt of the Grenville Orogen: constraints from 40Ar/39Ar thermochronology; Contributions to Mineralogy and Petrology, v. 110, p. 211-22"
Ban 34,963,3,3,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.97062,-77.97893,SW of Bancroft. Coordinates approximated from regional-scale sketch map in report.,"Bancroft Terrane, Central Gneiss belt - Bancroft",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Mezger, K. and van der Pluijm, B.A., 1995. Constraints on the duration of tectonic processes: protracted extension and deep-crustal rotation in the Grenville orogen; Geology, v. 23, p. 361-36"
Ban 36,985,3,3,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.97756,-78.02504,SW of Bancroft. Coordinates approximated from regional-scale sketch map in report.,"Bancroft Terrane, Central Gneiss belt - Bancroft",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Mezger, K. and van der Pluijm, B.A., 1995. Constraints on the duration of tectonic processes: protracted extension and deep-crustal rotation in the Grenville orogen; Geology, v. 23, p. 361-36"
Ban 42,986,3,3,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Estimate,Grenville Province,ON,44.83867,-78.30505,SW of Bancroft. Coordinates approximated from regional-scale sketch map in report.,"Bancroft Terrane, Central Gneiss belt - Bancroft",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Mezger, K. and van der Pluijm, B.A., 1995. Constraints on the duration of tectonic processes: protracted extension and deep-crustal rotation in the Grenville orogen; Geology, v. 23, p. 361-36"
Ban 39,1000,2,2,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.95645,-78.19754,SW of Bancroft. Coordinates approximated from regional-scale sketch map in report.,"Bancroft Terrane, Central Gneiss belt - Bancroft",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Mezger, K. and van der Pluijm, B.A., 1995. Constraints on the duration of tectonic processes: protracted extension and deep-crustal rotation in the Grenville orogen; Geology, v. 23, p. 361-36"
Ban 44,1001,2,2,Ar/Ar,Metamorphic,amphibolite,Hornblende,Ar Furnace-Step,Direct,Grenville Province,ON,44.85784,-78.21476,SW of Bancroft. Coordinates approximated from regional-scale sketch map in report.,"Bancroft Terrane, Central Gneiss belt - Bancroft",Metamorphic,amphibolite,"Cosca, M.A., Essene, E.J., Mezger, K. and van der Pluijm, B.A., 1995. Constraints on the duration of tectonic processes: protracted extension and deep-crustal rotation in the Grenville orogen; Geology, v. 23, p. 361-36"
AT8793,931,6,6,Ar/Ar,Cooling,"From ""amphibolite / metavolcanic"" unit. Individual sample not described.",Hornblende,Laser-Step,Direct,Grenville Province,ON,44.55006,-77.33306,No topographic features given in report. Coordinates approximated from sketch map in report.,Elzevier terrane - Mooroton shear zone,Metamorphic,"From ""amphibolite / metavolcanic"" unit. Individual sample not described.","Cureton, J.S., van der Pluijm, B.A. and Essene, E.J., 1997. Nature of the Elzevir-Mazinaw domain boundary, Grenville Orogen, Ontario; Canadian Journal of Earth Sciences, v. 34, p. 976-99"
"10193",966,6,6,Ar/Ar,Cooling,"From ""clastic metasediments"" unit. Individual sample not described.",Hornblende,Laser-Step,Direct,Grenville Province,ON,44.55006,-77.29973,No topographic features given in report. Coordinates approximated from sketch map in report.,Mazinaw terrane - Mooroton shear zone,Metamorphic,"From ""clastic metasediments"" unit. Individual sample not described.","Cureton, J.S., van der Pluijm, B.A. and Essene, E.J., 1997. Nature of the Elzevir-Mazinaw domain boundary, Grenville Orogen, Ontario; Canadian Journal of Earth Sciences, v. 34, p. 976-99"
Mountain Grove,1047,4,4,Ar/Ar,Cooling,Gabbro,Biotite,Ar Furnace-Step,Unverified,Grenville Province,ON,44.70839,-76.79138,Location approximate.,Sharbot Lake terrane - Mountain Grove gabbro,Plutonic,Gabbro,"Grammatikopoulos, T.A.L., 1997. Tectonic implications of U-Pb and 40Ar/39Ar ages of plutons and wollastonite skarns in the Sharbot Lake and Frontenac terranes, Central Metasedimentary Belt, Grenville Province, Southeastern Ontario. Unpublislhed Ph.D. thesis, Queen's University, Ontario, p. 77"
Mountain Grove,1058,14,14,Ar/Ar,Cooling,Gabbro,Hornblende,Ar Furnace-Step,Unverified,Grenville Province,ON,44.70839,-76.79138,Location approximate.,Sharbot Lake terrane - Mountain Grove gabbro,Plutonic,Gabbro,"Grammatikopoulos, T.A.L., 1997. Tectonic implications of U-Pb and 40Ar/39Ar ages of plutons and wollastonite skarns in the Sharbot Lake and Frontenac terranes, Central Metasedimentary Belt, Grenville Province, Southeastern Ontario. Unpublislhed Ph.D. thesis, Queen's University, Ontario, p. 77"
Hawley,1065,4,4,Ar/Ar,Cooling,Skarn,Phlogopite,Ar Furnace-Step,Unverified,Grenville Province,ON,44.73339,-76.89971,Location approximate.,Sharbot Lake terrane - Hawley wollastonite skarn,Metamorphic,Skarn,"Grammatikopoulos, T.A.L., 1997. Tectonic implications of U-Pb and 40Ar/39Ar ages of plutons and wollastonite skarns in the Sharbot Lake and Frontenac terranes, Central Metasedimentary Belt, Grenville Province, Southeastern Ontario. Unpublislhed Ph.D. thesis, Queen's University, Ontario, p. 77"
Leo Lake sy,1121,6,6,Ar/Ar,Cooling,Syenite,Hornblende,Ar Furnace-Step,Unverified,Grenville Province,ON,44.45006,-76.26636,Location approximate.,Frontenac terrane - Leo Lake pluton,Plutonic,Syenite,"Grammatikopoulos, T.A.L., 1997. Tectonic implications of U-Pb and 40Ar/39Ar ages of plutons and wollastonite skarns in the Sharbot Lake and Frontenac terranes, Central Metasedimentary Belt, Grenville Province, Southeastern Ontario. Unpublislhed Ph.D. thesis, Queen's University, Ontario, p. 77"
Leo Lake sk,1149,5,5,U/Pb,Metamorphic,Skarn,Titanite,TIMS,Unverified,Grenville Province,ON,44.45006,-76.26636,Location approximate.,Frontenac terrane - Leo Lake pluton,Metamorphic,Skarn,"Grammatikopoulos, T.A.L., 1997. Tectonic implications of U-Pb and 40Ar/39Ar ages of plutons and wollastonite skarns in the Sharbot Lake and Frontenac terranes, Central Metasedimentary Belt, Grenville Province, Southeastern Ontario. Unpublislhed Ph.D. thesis, Queen's University, Ontario, p. 77"
Leo Lake sk,1159,6,6,Ar/Ar,Cooling,Skarn,Hornblende,Ar Furnace-Step,Unverified,Grenville Province,ON,44.45006,-76.26636,Location approximate.,Frontenac terrane - Leo Lake pluton,Metamorphic,Skarn,"Grammatikopoulos, T.A.L., 1997. Tectonic implications of U-Pb and 40Ar/39Ar ages of plutons and wollastonite skarns in the Sharbot Lake and Frontenac terranes, Central Metasedimentary Belt, Grenville Province, Southeastern Ontario. Unpublislhed Ph.D. thesis, Queen's University, Ontario, p. 77"
Leo Lake sk,1258,4,4,Ar/Ar,Cooling,Skarn,Phlogopite,Ar Furnace-Step,Unverified,Grenville Province,ON,44.45006,-76.26636,Location approximate.,Frontenac terrane - Leo Lake pluton,Metamorphic,Skarn,"Grammatikopoulos, T.A.L., 1997. Tectonic implications of U-Pb and 40Ar/39Ar ages of plutons and wollastonite skarns in the Sharbot Lake and Frontenac terranes, Central Metasedimentary Belt, Grenville Province, Southeastern Ontario. Unpublislhed Ph.D. thesis, Queen's University, Ontario, p. 77"
90-41,1003,2,2,U/Pb,Metamorphic,calc-silicate schist,Titanite,TIMS,Direct,Grenville Province,ON,44.74119,-78.81467,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Bancroft Terrane - unknown",Metamorphic,calc-silicate schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-08,1012,2,2,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,45.14296,-76.69136,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-08,1018,1,1,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,45.28701,-77.63928,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Boundary Zone - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
"2927",1024,2,2,U/Pb,Metamorphic,pegmatite,Titanite,TIMS,Direct,Grenville Province,ON,45.50006,-77.08306,"Renfrew County. Sample not located on sketch map in report; coordinates very approximate.",unknown (Elzevir?) - unknown,Plutonic,pegmatite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-47,1033,2,2,U/Pb,Metamorphic,calc-silicate schist,Titanite,TIMS,Direct,Grenville Province,ON,44.72387,-78.33801,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,calc-silicate schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-06,1034,3,3,U/Pb,Metamorphic,amphibolite,Rutile,TIMS,Direct,Grenville Province,ON,44.6014,-77.88524,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary belt, Elzevir terrane - unknown",Metamorphic,amphibolite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-45,1034,3,3,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.88265,-78.39147,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Bancroft/Elzevir terrane boundary - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
